speed_kmph_rounded,doppler_hz,strategy,waveform,BER,throughput_bps,CQI,ACS
20.0,72.2722206262663,oracle,OTFS,0.0010416666666666,0.0,15.0,0.360417997474535
20.0,73.3841009435935,ai_adaptive,OTFS,0.0002604166666666,0.0,15.0,0.381982867026471
20.0,73.3841009435935,fixed_oddm,ODDM,0.0057291666666666,0.0,13.0,0.28581294400335
20.0,73.3841009435935,fixed_otfs,OTFS,0.0002604166666666,0.0,15.0,0.381982867026471
20.0,73.3841009435935,oracle,OTFS,0.0002604166666666,0.0,15.0,0.381982867026471
20.0,74.866608033363,ai_adaptive,OTFS,0.0026939655172413,0.0,13.0,0.267815743819257
20.0,74.866608033363,fixed_oddm,ODDM,0.005926724137931,0.0,11.0,0.256925171746941
20.0,74.866608033363,fixed_otfs,OTFS,0.0026939655172413,0.0,13.0,0.267815743819257
20.0,74.866608033363,oracle,OTFS,0.0026939655172413,0.0,13.0,0.267815743819257
20.0,75.6078615782478,ai_adaptive,OTFS,0.0072916666666666,0.0,13.0,0.305261685410377
20.0,75.6078615782478,fixed_oddm,ODDM,0.07421875,0.0,8.0,0.189333514591456
20.0,75.6078615782478,fixed_otfs,OTFS,0.0072916666666666,0.0,13.0,0.305261685410377
20.0,75.6078615782478,oracle,OTFS,0.0072916666666666,0.0,13.0,0.305261685410377
20.0,76.719741895575,ai_adaptive,OTFS,0.0001302083333333,450000.0,15.0,0.6867485798304666
20.0,76.719741895575,fixed_oddm,ODDM,0.003515625,449122.807017544,14.0,0.612405896990663
20.0,76.719741895575,fixed_otfs,OTFS,0.0001302083333333,450000.0,15.0,0.6867485798304666
20.0,76.719741895575,oracle,OTFS,0.0001302083333333,450000.0,15.0,0.6867485798304666
20.0,77.0903686680174,ai_adaptive,ODDM,0.0,898245.614035088,15.0,0.962357134550055
20.0,77.0903686680174,fixed_oddm,ODDM,0.0,898245.614035088,15.0,0.962357134550055
20.0,77.0903686680174,fixed_otfs,OTFS,0.0,900000.0,15.0,0.980492909965976
20.0,77.0903686680174,oracle,OTFS,0.0,900000.0,15.0,0.980492909965976
20.0,77.8316222129021,ai_adaptive,ODDM,0.04383680555555555,149707.60233918132,8.5,0.31750768629652265
20.0,77.8316222129021,fixed_oddm,ODDM,0.04383680555555555,149707.60233918132,8.5,0.31750768629652265
20.0,77.8316222129021,fixed_otfs,OTFS,0.03923611111111112,150000.0,8.666666666666666,0.34489361389228135
20.0,77.8316222129021,oracle,OTFS,0.03923611111111112,150000.0,8.666666666666666,0.34489361389228135
20.0,78.2022489853446,ai_adaptive,OTFS,0.145833333333333,0.0,7.0,0.17057703963993
20.0,78.2022489853446,fixed_oddm,ODDM,0.30625,0.0,5.0,0.138529309384793
20.0,78.2022489853446,fixed_otfs,OTFS,0.145833333333333,0.0,7.0,0.17057703963993
20.0,78.2022489853446,oracle,OTFS,0.145833333333333,0.0,7.0,0.17057703963993
20.0,78.9435025302293,ai_adaptive,ODDM,0.0,898245.614035088,15.0,0.956894467248858
20.0,78.9435025302293,fixed_oddm,ODDM,0.0,898245.614035088,15.0,0.956894467248858
20.0,78.9435025302293,fixed_otfs,OTFS,0.0,900000.0,15.0,0.972769620784313
20.0,78.9435025302293,oracle,OTFS,0.0,900000.0,15.0,0.972769620784313
20.0,79.6847560751141,ai_adaptive,ODDM,0.0,898245.614035088,15.0,0.95531386830181
20.0,79.6847560751141,fixed_oddm,ODDM,0.0,898245.614035088,15.0,0.95531386830181
20.0,79.6847560751141,fixed_otfs,OTFS,0.0,900000.0,15.0,0.98782211659921
20.0,79.6847560751141,oracle,OTFS,0.0,900000.0,15.0,0.98782211659921
20.0,80.0553828475565,ai_adaptive,OTFS,0.01589439655172415,450000.0,11.5,0.59605110365307
20.0,80.0553828475565,fixed_oddm,ODDM,0.0290948275862069,449122.807017544,11.0,0.5738363783672334
20.0,80.0553828475565,fixed_otfs,OTFS,0.01589439655172415,450000.0,11.5,0.59605110365307
20.0,80.0553828475565,oracle,OTFS,0.01589439655172415,450000.0,11.5,0.59605110365307
20.0,80.4260096199989,ai_adaptive,ODDM,0.0203125,0.0,9.0,0.222159609947735
20.0,80.4260096199989,fixed_oddm,ODDM,0.0203125,0.0,9.0,0.222159609947735
20.0,80.4260096199989,fixed_otfs,OTFS,0.0177083333333333,0.0,9.0,0.250206144333949
20.0,80.4260096199989,oracle,OTFS,0.0177083333333333,0.0,9.0,0.250206144333949
20.0,81.5378899373261,ai_adaptive,OTFS,0.0,870000.0,15.0,0.975895894762769
20.0,81.5378899373261,fixed_oddm,ODDM,0.0,867458.617332035,15.0,0.955142298486455
20.0,81.5378899373261,fixed_otfs,OTFS,0.0,870000.0,15.0,0.975895894762769
20.0,81.5378899373261,oracle,OTFS,0.0,870000.0,15.0,0.975895894762769
20.0,84.1322773444228,ai_adaptive,OTFS,0.0182291666666667,0.0,11.0,0.263493206290428
20.0,84.1322773444228,fixed_oddm,ODDM,0.120052083333333,0.0,7.0,0.173300954305166
20.0,84.1322773444228,fixed_otfs,OTFS,0.0182291666666667,0.0,11.0,0.263493206290428
20.0,84.1322773444228,oracle,OTFS,0.0182291666666667,0.0,11.0,0.263493206290428
20.0,85.24415766175,ai_adaptive,ODDM,0.02942708333333335,449122.807017544,11.0,0.5244077103961965
20.0,85.24415766175,ai_adaptive,OTFS,0.003124999999999975,450000.0,13.25,0.6100960332072908
20.0,85.24415766175,fixed_oddm,ODDM,0.011545138888888883,299415.20467836264,12.5,0.45207292933803916
20.0,85.24415766175,fixed_otfs,OTFS,0.011458333333333315,300000.0,12.333333333333334,0.4879132979503693
20.0,85.24415766175,oracle,ODDM,0.0,898245.614035088,15.0,0.907430989900337
20.0,85.24415766175,oracle,OTFS,0.01343749999999998,360000.0,12.0,0.5222056566242316
20.0,85.6147844341924,ai_adaptive,OTFS,0.0,870000.0,15.0,0.979827064682965
20.0,85.6147844341924,fixed_oddm,ODDM,0.0,867458.617332035,15.0,0.958445392564565
20.0,85.6147844341924,fixed_otfs,OTFS,0.0,870000.0,15.0,0.979827064682965
20.0,85.6147844341924,oracle,OTFS,0.0,870000.0,15.0,0.979827064682965
20.0,85.9854112066348,ai_adaptive,OTFS,0.0,900000.0,15.0,0.970232096899639
20.0,85.9854112066348,fixed_oddm,ODDM,0.0020833333333333,0.0,13.0,0.306742856542132
20.0,85.9854112066348,fixed_otfs,OTFS,0.0,900000.0,15.0,0.970232096899639
20.0,85.9854112066348,oracle,OTFS,0.0,900000.0,15.0,0.970232096899639
20.0,86.3560379790771,ai_adaptive,ODDM,0.0,898245.614035088,15.0,0.95981461616372
20.0,86.3560379790771,fixed_oddm,ODDM,0.0,898245.614035088,15.0,0.95981461616372
20.0,86.3560379790771,fixed_otfs,OTFS,0.0,900000.0,15.0,0.976876303993106
20.0,86.3560379790771,oracle,OTFS,0.0,900000.0,15.0,0.976876303993106
20.0,87.0972915239619,ai_adaptive,OTFS,0.108333333333333,0.0,7.0,0.183378125770602
20.0,87.0972915239619,fixed_oddm,ODDM,0.277864583333333,0.0,5.0,0.138488124859823
20.0,87.0972915239619,fixed_otfs,OTFS,0.108333333333333,0.0,7.0,0.183378125770602
20.0,87.0972915239619,oracle,OTFS,0.108333333333333,0.0,7.0,0.183378125770602
20.0,87.8385450688467,ai_adaptive,OTFS,0.0028645833333333,0.0,15.0,0.334355165546131
20.0,87.8385450688467,fixed_oddm,ODDM,0.0388020833333333,0.0,10.0,0.222642892613697
20.0,87.8385450688467,fixed_otfs,OTFS,0.0028645833333333,0.0,15.0,0.334355165546131
20.0,87.8385450688467,oracle,OTFS,0.0028645833333333,0.0,15.0,0.334355165546131
20.0,88.9504253861739,ai_adaptive,ODDM,0.048437499999999946,0.0,10.0,0.25133697151013
20.0,88.9504253861739,ai_adaptive,OTFS,0.00338541666666665,450000.0,13.0,0.6358300440477945
20.0,88.9504253861739,fixed_oddm,ODDM,0.018142361111111085,299415.20467836264,12.166666666666666,0.493832145054835
20.0,88.9504253861739,fixed_otfs,OTFS,0.01605902777777775,300000.0,11.833333333333334,0.5083936031580165
20.0,88.9504253861739,oracle,ODDM,0.0010416666666666,0.0,15.0,0.342758488873703
20.0,88.9504253861739,oracle,OTFS,0.018749999999999982,360000.0,11.6,0.5446699120877614
20.0,91.5448127932706,ai_adaptive,ODDM,0.0,898245.614035088,15.0,0.959010490409451
20.0,91.5448127932706,fixed_oddm,ODDM,0.0,898245.614035088,15.0,0.959010490409451
20.0,91.5448127932706,fixed_otfs,OTFS,0.0,900000.0,15.0,0.97730809897311
20.0,91.5448127932706,oracle,OTFS,0.0,900000.0,15.0,0.97730809897311
20.0,92.2860663381554,ai_adaptive,ODDM,0.0140625,0.0,10.0,0.238523755998537
20.0,92.2860663381554,fixed_oddm,ODDM,0.0140625,0.0,10.0,0.238523755998537
20.0,92.2860663381554,fixed_otfs,OTFS,0.0130208333333333,0.0,10.0,0.265343487092863
20.0,92.2860663381554,oracle,OTFS,0.0130208333333333,0.0,10.0,0.265343487092863
20.0,92.6566931105978,ai_adaptive,OTFS,0.09590292744252857,0.0,10.375,0.23007028515136474
20.0,92.6566931105978,fixed_oddm,ODDM,0.24677322796934867,0.0,6.875,0.16865995689480537
20.0,92.6566931105978,fixed_otfs,OTFS,0.09590292744252857,0.0,10.375,0.23007028515136474
20.0,92.6566931105978,oracle,OTFS,0.09590292744252857,0.0,10.375,0.23007028515136474
30.0,93.0273198830402,ai_adaptive,OTFS,0.0,900000.0,15.0,0.97310648625598
30.0,93.0273198830402,fixed_oddm,ODDM,0.0,898245.614035088,15.0,0.95860563983944
30.0,93.0273198830402,fixed_otfs,OTFS,0.0,900000.0,15.0,0.97310648625598
30.0,93.0273198830402,oracle,OTFS,0.0,900000.0,15.0,0.97310648625598
30.0,96.7335876074641,ai_adaptive,ODDM,0.0072916666666666,0.0,11.0,0.260681096894572
30.0,96.7335876074641,ai_adaptive,OTFS,0.154166666666667,0.0,7.0,0.140299706795954
30.0,96.7335876074641,fixed_oddm,ODDM,0.15963541666666678,0.0,8.0,0.1733546126778276
30.0,96.7335876074641,fixed_otfs,OTFS,0.0786458333333335,0.0,10.0,0.231768438144315
30.0,96.7335876074641,oracle,OTFS,0.0786458333333335,0.0,10.0,0.231768438144315
30.0,97.1042143799065,ai_adaptive,OTFS,0.0,900000.0,15.0,0.981001450535067
30.0,97.1042143799065,fixed_oddm,ODDM,0.0,898245.614035088,15.0,0.95015288824884
30.0,97.1042143799065,fixed_otfs,OTFS,0.0,900000.0,15.0,0.981001450535067
30.0,97.1042143799065,oracle,OTFS,0.0,900000.0,15.0,0.981001450535067
30.0,97.8454679247913,ai_adaptive,OTFS,0.138020833333333,0.0,7.0,0.192829251374525
30.0,97.8454679247913,fixed_oddm,ODDM,0.3015625,0.0,5.0,0.138958057954219
30.0,97.8454679247913,fixed_otfs,OTFS,0.138020833333333,0.0,7.0,0.192829251374525
30.0,97.8454679247913,oracle,OTFS,0.138020833333333,0.0,7.0,0.192829251374525
30.0,98.2160946972337,ai_adaptive,OTFS,0.083203125,0.0,8.5,0.2195896286019995
30.0,98.2160946972337,fixed_oddm,ODDM,0.13580729166666666,0.0,7.5,0.190875026780487
30.0,98.2160946972337,fixed_otfs,OTFS,0.083203125,0.0,8.5,0.2195896286019995
30.0,98.2160946972337,oracle,OTFS,0.083203125,0.0,8.5,0.2195896286019995
30.0,100.069228559446,ai_adaptive,OTFS,0.0,870000.0,15.0,0.965597035648546
30.0,100.069228559446,fixed_oddm,ODDM,0.0,867458.617332035,15.0,0.956173029050933
30.0,100.069228559446,fixed_otfs,OTFS,0.0,870000.0,15.0,0.965597035648546
30.0,100.069228559446,oracle,OTFS,0.0,870000.0,15.0,0.965597035648546
30.0,100.439855331888,ai_adaptive,ODDM,0.021875,0.0,9.0,0.220540921648912
30.0,100.439855331888,ai_adaptive,OTFS,0.0130208333333333,0.0,10.0,0.263284298983877
30.0,100.439855331888,fixed_oddm,ODDM,0.01588541666666665,0.0,9.5,0.2331770811091045
30.0,100.439855331888,fixed_otfs,OTFS,0.0125,0.0,10.0,0.2642531762033835
30.0,100.439855331888,oracle,OTFS,0.0125,0.0,10.0,0.2642531762033835
30.0,101.551735649215,ai_adaptive,OTFS,0.0,900000.0,15.0,0.980271434937727
30.0,101.551735649215,fixed_oddm,ODDM,0.0,898245.614035088,15.0,0.962733858298508
30.0,101.551735649215,fixed_otfs,OTFS,0.0,900000.0,15.0,0.980271434937727
30.0,101.551735649215,oracle,OTFS,0.0,900000.0,15.0,0.980271434937727
30.0,101.922362421658,ai_adaptive,ODDM,0.0,898245.614035088,15.0,0.959216961633587
30.0,101.922362421658,fixed_oddm,ODDM,0.0,898245.614035088,15.0,0.959216961633587
30.0,101.922362421658,fixed_otfs,OTFS,0.0,900000.0,15.0,0.981936526095703
30.0,101.922362421658,oracle,OTFS,0.0,900000.0,15.0,0.981936526095703
30.0,104.146123056312,ai_adaptive,ODDM,0.0,898245.614035088,15.0,0.956545486177181
30.0,104.146123056312,fixed_oddm,ODDM,0.0,898245.614035088,15.0,0.956545486177181
30.0,104.146123056312,fixed_otfs,OTFS,0.0,900000.0,15.0,0.981011223244789
30.0,104.146123056312,oracle,OTFS,0.0,900000.0,15.0,0.981011223244789
30.0,111.188031732717,ai_adaptive,OTFS,0.0038628472222222085,450000.0,13.75,0.6467578327526106
30.0,111.188031732717,fixed_oddm,ODDM,0.0069444444444444415,374269.0058479533,12.25,0.5412309524052848
30.0,111.188031732717,fixed_otfs,OTFS,0.0038628472222222085,450000.0,13.75,0.6467578327526106
30.0,111.188031732717,oracle,OTFS,0.0038628472222222085,450000.0,13.75,0.6467578327526106
30.0,111.929285277602,ai_adaptive,OTFS,0.163802083333333,0.0,6.0,0.167246194659466
30.0,111.929285277602,fixed_oddm,ODDM,0.3296875,0.0,5.0,0.140117009635773
30.0,111.929285277602,fixed_otfs,OTFS,0.163802083333333,0.0,6.0,0.167246194659466
30.0,111.929285277602,oracle,OTFS,0.163802083333333,0.0,6.0,0.167246194659466
30.0,112.670538822487,ai_adaptive,OTFS,0.0783854166666667,0.0,8.0,0.204902036623453
30.0,112.670538822487,fixed_oddm,ODDM,0.24921875,0.0,5.0,0.135087902529283
30.0,112.670538822487,fixed_otfs,OTFS,0.0783854166666667,0.0,8.0,0.204902036623453
30.0,112.670538822487,oracle,OTFS,0.0783854166666667,0.0,8.0,0.204902036623453
30.0,114.523672684699,ai_adaptive,OTFS,0.0427083333333333,0.0,9.0,0.212702001566786
30.0,114.523672684699,fixed_oddm,ODDM,0.20078125,0.0,6.0,0.158024964725226
30.0,114.523672684699,fixed_otfs,OTFS,0.0427083333333333,0.0,9.0,0.212702001566786
30.0,114.523672684699,oracle,OTFS,0.0427083333333333,0.0,9.0,0.212702001566786
30.0,116.006179774468,ai_adaptive,OTFS,0.0065104166666666,0.0,13.0,0.307721578645605
30.0,116.006179774468,fixed_oddm,ODDM,0.0661458333333333,0.0,8.0,0.194338148282292
30.0,116.006179774468,fixed_otfs,OTFS,0.0065104166666666,0.0,13.0,0.307721578645605
30.0,116.006179774468,oracle,OTFS,0.0065104166666666,0.0,13.0,0.307721578645605
30.0,116.747433319353,ai_adaptive,OTFS,0.0635416666666667,0.0,8.0,0.198325887346815
30.0,116.747433319353,fixed_oddm,ODDM,0.208072916666667,0.0,6.0,0.15466942715031
30.0,116.747433319353,fixed_otfs,OTFS,0.0635416666666667,0.0,8.0,0.198325887346815
30.0,116.747433319353,oracle,OTFS,0.0635416666666667,0.0,8.0,0.198325887346815
30.0,119.34182072645,ai_adaptive,OTFS,0.00703125,0.0,13.0,0.30309312396981
30.0,119.34182072645,fixed_oddm,ODDM,0.0653645833333333,0.0,8.0,0.196472046120059
30.0,119.34182072645,fixed_otfs,OTFS,0.00703125,0.0,13.0,0.30309312396981
30.0,119.34182072645,oracle,OTFS,0.00703125,0.0,13.0,0.30309312396981
30.0,122.677461678431,ai_adaptive,OTFS,0.0247395833333333,0.0,10.0,0.251948735903731
30.0,122.677461678431,fixed_oddm,ODDM,0.143229166666667,0.0,7.0,0.168572667617486
30.0,122.677461678431,fixed_otfs,OTFS,0.0247395833333333,0.0,10.0,0.251948735903731
30.0,122.677461678431,oracle,OTFS,0.0247395833333333,0.0,10.0,0.251948735903731
30.0,126.013102630413,ai_adaptive,OTFS,0.13515625,0.0,7.0,0.180007003289242
30.0,126.013102630413,fixed_oddm,ODDM,0.272395833333333,0.0,5.0,0.135316248686722
30.0,126.013102630413,fixed_otfs,OTFS,0.13515625,0.0,7.0,0.180007003289242
30.0,126.013102630413,oracle,OTFS,0.13515625,0.0,7.0,0.180007003289242
30.0,126.383729402855,ai_adaptive,OTFS,0.0013020833333333,0.0,15.0,0.319786116447791
30.0,126.383729402855,fixed_oddm,ODDM,0.0125,0.0,12.0,0.213177036444256
30.0,126.383729402855,fixed_otfs,OTFS,0.0013020833333333,0.0,15.0,0.319786116447791
30.0,126.383729402855,oracle,OTFS,0.0013020833333333,0.0,15.0,0.319786116447791
40.0,129.719370354837,ai_adaptive,OTFS,0.00416666666666665,450000.0,13.5,0.6398336634362976
40.0,129.719370354837,fixed_oddm,ODDM,0.008203124999999988,336842.105263158,11.875,0.5093943784613304
40.0,129.719370354837,fixed_otfs,OTFS,0.00416666666666665,450000.0,13.5,0.6398336634362976
40.0,129.719370354837,oracle,OTFS,0.00416666666666665,450000.0,13.5,0.6398336634362976
40.0,131.201877444606,ai_adaptive,OTFS,0.0020833333333333,0.0,15.0,0.343455500161373
40.0,131.201877444606,fixed_oddm,ODDM,0.0151041666666667,0.0,11.0,0.253354505905316
40.0,131.201877444606,fixed_otfs,OTFS,0.0020833333333333,0.0,15.0,0.343455500161373
40.0,131.201877444606,oracle,OTFS,0.0020833333333333,0.0,15.0,0.343455500161373
40.0,133.796264851703,ai_adaptive,OTFS,0.0020833333333333,0.0,15.0,0.34681256853921
40.0,133.796264851703,fixed_oddm,ODDM,0.0489583333333333,0.0,9.0,0.214831732888916
40.0,133.796264851703,fixed_otfs,OTFS,0.0020833333333333,0.0,15.0,0.34681256853921
40.0,133.796264851703,oracle,OTFS,0.0020833333333333,0.0,15.0,0.34681256853921
40.0,137.502532576127,ai_adaptive,OTFS,0.158854166666667,0.0,6.0,0.164766935249398
40.0,137.502532576127,fixed_oddm,ODDM,0.267708333333333,0.0,5.0,0.132692410507958
40.0,137.502532576127,fixed_otfs,OTFS,0.158854166666667,0.0,6.0,0.164766935249398
40.0,137.502532576127,oracle,OTFS,0.158854166666667,0.0,6.0,0.164766935249398
40.0,140.467546755666,ai_adaptive,OTFS,0.0,900000.0,15.0,0.979975476581135
40.0,140.467546755666,fixed_oddm,ODDM,0.0,898245.614035088,15.0,0.957178332542041
40.0,140.467546755666,fixed_otfs,OTFS,0.0,900000.0,15.0,0.979975476581135
40.0,140.467546755666,oracle,OTFS,0.0,900000.0,15.0,0.979975476581135
40.0,140.838173528109,ai_adaptive,OTFS,0.125520833333333,0.0,7.0,0.189206803752458
40.0,140.838173528109,fixed_oddm,ODDM,0.26875,0.0,5.0,0.139214921626661
40.0,140.838173528109,fixed_otfs,OTFS,0.125520833333333,0.0,7.0,0.189206803752458
40.0,140.838173528109,oracle,OTFS,0.125520833333333,0.0,7.0,0.189206803752458
40.0,141.950053845436,ai_adaptive,ODDM,0.0098958333333333,0.0,10.0,0.247354119120557
40.0,141.950053845436,fixed_oddm,ODDM,0.0098958333333333,0.0,10.0,0.247354119120557
40.0,141.950053845436,fixed_otfs,OTFS,0.0072916666666666,0.0,11.0,0.281341482819954
40.0,141.950053845436,oracle,OTFS,0.0072916666666666,0.0,11.0,0.281341482819954
40.0,144.915068024975,ai_adaptive,OTFS,0.0533854166666667,0.0,9.0,0.189131582597812
40.0,144.915068024975,fixed_oddm,ODDM,0.214322916666667,0.0,6.0,0.109048325892844
40.0,144.915068024975,fixed_otfs,OTFS,0.0533854166666667,0.0,9.0,0.189131582597812
40.0,144.915068024975,oracle,OTFS,0.0533854166666667,0.0,9.0,0.189131582597812
40.0,147.509455432072,ai_adaptive,OTFS,0.146614583333333,0.0,7.0,0.152033437407733
40.0,147.509455432072,fixed_oddm,ODDM,0.320572916666667,0.0,5.0,0.0873084317784968
40.0,147.509455432072,fixed_otfs,OTFS,0.146614583333333,0.0,7.0,0.152033437407733
40.0,147.509455432072,oracle,OTFS,0.146614583333333,0.0,7.0,0.152033437407733
40.0,148.250708976956,ai_adaptive,ODDM,0.056458333333333256,179649.1228070176,8.2,0.33189191790879546
40.0,148.250708976956,ai_adaptive,OTFS,0.10218122044917256,325531.91489361704,9.53191489361702,0.4726033476843801
40.0,148.250708976956,fixed_oddm,ODDM,0.10529057017543855,252139.1197291475,8.807017543859649,0.3925941685700361
40.0,148.250708976956,fixed_otfs,OTFS,0.09410483674463936,300000.0,9.298245614035087,0.4516262878821901
40.0,148.250708976956,oracle,ODDM,0.21006944444444467,299415.20467836264,7.666666666666667,0.403370562441629
40.0,148.250708976956,oracle,OTFS,0.08769450874485595,316666.6666666667,9.407407407407407,0.4655639771410441
40.0,151.586349928938,ai_adaptive,OTFS,0.16953125,0.0,6.0,0.159475759577803
40.0,151.586349928938,fixed_oddm,ODDM,0.279427083333333,0.0,5.0,0.138482965788456
40.0,151.586349928938,fixed_otfs,OTFS,0.16953125,0.0,6.0,0.159475759577803
40.0,151.586349928938,oracle,OTFS,0.16953125,0.0,6.0,0.159475759577803
40.0,153.810110563592,ai_adaptive,OTFS,0.01015625,0.0,12.0,0.254473237689629
40.0,153.810110563592,fixed_oddm,ODDM,0.0955729166666667,0.0,7.0,0.130679963128349
40.0,153.810110563592,fixed_otfs,OTFS,0.01015625,0.0,12.0,0.254473237689629
40.0,153.810110563592,oracle,OTFS,0.01015625,0.0,12.0,0.254473237689629
40.0,154.551364108477,ai_adaptive,OTFS,0.05859375,0.0,9.0,0.18505146482279
40.0,154.551364108477,fixed_oddm,ODDM,0.225,0.0,6.0,0.10129658056783
40.0,154.551364108477,fixed_otfs,OTFS,0.05859375,0.0,9.0,0.18505146482279
40.0,154.551364108477,oracle,OTFS,0.05859375,0.0,9.0,0.18505146482279
40.0,155.292617653362,ai_adaptive,OTFS,0.0942708333333333,0.0,7.0,0.185964900646526
40.0,155.292617653362,fixed_oddm,ODDM,0.18203125,0.0,6.0,0.154812156374711
40.0,155.292617653362,fixed_otfs,OTFS,0.0942708333333333,0.0,7.0,0.185964900646526
40.0,155.292617653362,oracle,OTFS,0.0942708333333333,0.0,7.0,0.185964900646526
40.0,156.775124743131,ai_adaptive,OTFS,0.0040364583333333,0.0,14.0,0.3000283965240105
40.0,156.775124743131,fixed_oddm,ODDM,0.0427083333333333,0.0,9.5,0.197007962263023
40.0,156.775124743131,fixed_otfs,OTFS,0.0040364583333333,0.0,14.0,0.3000283965240105
40.0,156.775124743131,oracle,OTFS,0.0040364583333333,0.0,14.0,0.3000283965240105
40.0,158.257631832901,ai_adaptive,OTFS,0.270833333333333,0.0,5.0,0.156510608328816
40.0,158.257631832901,fixed_oddm,ODDM,0.36875,0.0,4.0,0.125085708150862
40.0,158.257631832901,fixed_otfs,OTFS,0.270833333333333,0.0,5.0,0.156510608328816
40.0,158.257631832901,oracle,OTFS,0.270833333333333,0.0,5.0,0.156510608328816
40.0,158.628258605343,ai_adaptive,OTFS,0.0688802083333333,0.0,11.0,0.26443191908770003
40.0,158.628258605343,fixed_oddm,ODDM,0.15130208333333314,0.0,8.5,0.2043924372656965
40.0,158.628258605343,fixed_otfs,OTFS,0.0688802083333333,0.0,11.0,0.26443191908770003
40.0,158.628258605343,oracle,OTFS,0.0688802083333333,0.0,11.0,0.26443191908770003
40.0,161.22264601244,ai_adaptive,OTFS,0.015625,0.0,10.0,0.260756755928103
40.0,161.22264601244,fixed_oddm,ODDM,0.0183189655172414,0.0,9.0,0.227298993766905
40.0,161.22264601244,fixed_otfs,OTFS,0.015625,0.0,10.0,0.260756755928103
40.0,161.22264601244,oracle,OTFS,0.015625,0.0,10.0,0.260756755928103
40.0,161.593272784883,ai_adaptive,OTFS,0.07838541666666665,0.0,8.5,0.213250682254845
40.0,161.593272784883,fixed_oddm,ODDM,0.2153645833333335,0.0,6.0,0.1500442783120785
40.0,161.593272784883,fixed_otfs,OTFS,0.07838541666666665,0.0,8.5,0.213250682254845
40.0,161.593272784883,oracle,OTFS,0.07838541666666665,0.0,8.5,0.213250682254845
40.0,161.963899557325,ai_adaptive,OTFS,0.0015625,0.0,14.0,0.342865824897369
40.0,161.963899557325,fixed_oddm,ODDM,0.0020833333333333,0.0,13.0,0.306155751132129
40.0,161.963899557325,fixed_otfs,OTFS,0.0015625,0.0,14.0,0.342865824897369
40.0,161.963899557325,oracle,OTFS,0.0015625,0.0,14.0,0.342865824897369
40.0,165.299540509306,ai_adaptive,OTFS,0.0,900000.0,15.0,0.978936475756921
40.0,165.299540509306,fixed_oddm,ODDM,0.0005208333333333,0.0,15.0,0.349537221690322
40.0,165.299540509306,fixed_otfs,OTFS,0.0,900000.0,15.0,0.978936475756921
40.0,165.299540509306,oracle,OTFS,0.0,900000.0,15.0,0.978936475756921
40.0,166.411420826634,ai_adaptive,OTFS,0.0005208333333333,0.0,15.0,0.376836940219036
40.0,166.411420826634,fixed_oddm,ODDM,0.0276041666666667,0.0,10.0,0.229500745275816
40.0,166.411420826634,fixed_otfs,OTFS,0.0005208333333333,0.0,15.0,0.376836940219036
40.0,166.411420826634,oracle,OTFS,0.0005208333333333,0.0,15.0,0.376836940219036
50.0,167.523301143961,ai_adaptive,OTFS,0.0606770833333333,0.0,8.0,0.193338136629729
50.0,167.523301143961,fixed_oddm,ODDM,0.163541666666667,0.0,6.0,0.154185646577793
50.0,167.523301143961,fixed_otfs,OTFS,0.0606770833333333,0.0,8.0,0.193338136629729
50.0,167.523301143961,oracle,OTFS,0.0606770833333333,0.0,8.0,0.193338136629729
50.0,170.117688551058,ai_adaptive,OTFS,0.0869791666666667,0.0,8.0,0.206278444098267
50.0,170.117688551058,fixed_oddm,ODDM,0.183854166666667,0.0,6.0,0.150987207121285
50.0,170.117688551058,fixed_otfs,OTFS,0.0869791666666667,0.0,8.0,0.206278444098267
50.0,170.117688551058,oracle,OTFS,0.0869791666666667,0.0,8.0,0.206278444098267
50.0,170.4883153235,ai_adaptive,OTFS,0.0020833333333333,0.0,15.0,0.354644218413496
50.0,170.4883153235,fixed_oddm,ODDM,0.0484375,0.0,9.0,0.210235023986053
50.0,170.4883153235,fixed_otfs,OTFS,0.0020833333333333,0.0,15.0,0.354644218413496
50.0,170.4883153235,oracle,OTFS,0.0020833333333333,0.0,15.0,0.354644218413496
50.0,170.858942095942,ai_adaptive,OTFS,0.142447916666667,0.0,7.0,0.190634024738334
50.0,170.858942095942,fixed_oddm,ODDM,0.294270833333333,0.0,5.0,0.134346367864805
50.0,170.858942095942,fixed_otfs,OTFS,0.142447916666667,0.0,7.0,0.190634024738334
50.0,170.858942095942,oracle,OTFS,0.142447916666667,0.0,7.0,0.190634024738334
50.0,172.341449185712,ai_adaptive,OTFS,0.0395833333333333,0.0,10.0,0.238561806232271
50.0,172.341449185712,fixed_oddm,ODDM,0.177864583333333,0.0,6.0,0.156377536104205
50.0,172.341449185712,fixed_otfs,OTFS,0.0395833333333333,0.0,10.0,0.238561806232271
50.0,172.341449185712,oracle,OTFS,0.0395833333333333,0.0,10.0,0.238561806232271
50.0,173.082702730597,ai_adaptive,OTFS,0.0020833333333333,0.0,15.0,0.34341790973481
50.0,173.082702730597,fixed_oddm,ODDM,0.0471354166666667,0.0,9.0,0.211990116976424
50.0,173.082702730597,fixed_otfs,OTFS,0.0020833333333333,0.0,15.0,0.34341790973481
50.0,173.082702730597,oracle,OTFS,0.0020833333333333,0.0,15.0,0.34341790973481
