Environment,Speed_kmh,DelayProfile,DelaySpread,NumPaths,DopplerSpread,Modulation,Detector,SNR_dB,BER,SER,PER,EVM_percent,SINR_est_dB,CQI,Throughput_bps,SpectralEfficiency_bps_per_Hz,Runtime_sec,AvgIterations,ScenarioID,Category,FocusMode,Timestamp
Pedestrian,2,EPA,0,7,0.0311808556539245,16QAM,MRC,30,0,0,0,0,160,15,3600000,3.75,0.396737,2,1,LowMobility,0,2026-08-05 23:26:41
Pedestrian,2,EPA,0,7,0.028982256698356,16QAM,LMMSE,0,0.396595052083333,0.902890625,1,88.6836207268149,1.04313168111582,4,0,0,0.1911686,1,1,LowMobility,0,2026-08-05 23:26:41
Pedestrian,2,EPA,0,7,0.0307823668798887,16QAM,LMMSE,5,0.314303385416667,0.850572916666667,1,72.2959951015054,2.81771520306957,5,0,0,0.177491,1,1,LowMobility,0,2026-08-05 23:26:41
Pedestrian,2,EPA,0,7,0.0315501156565516,16QAM,LMMSE,10,0.247057291666667,0.688515625,1,60.9575046490924,4.29945639088577,5,0,0,0.1889204,1,1,LowMobility,0,2026-08-05 23:26:41
Pedestrian,2,EPA,0,7,0.0316190003709053,16QAM,LMMSE,15,0.110338541666667,0.346536458333333,0.8,33.6753467286049,9.4537584798533,8,720000,0.75,0.2008152,1,1,LowMobility,0,2026-08-05 23:26:41
Pedestrian,2,EPA,0,7,0.0315687084792233,16QAM,LMMSE,20,0.0244075520833333,0.0840364583333333,0.5,10.7694864199469,19.356100140728,13,1800000,1.875,0.205198,1,1,LowMobility,0,2026-08-05 23:26:42
Pedestrian,2,EPA,0,7,0.0314862960197102,16QAM,LMMSE,25,0.00134765625,0.00536458333333333,0.2,1.78799371898618,34.9526802232677,15,2880000,3,0.2000131,1,1,LowMobility,0,2026-08-05 23:26:42
Pedestrian,2,EPA,0,7,0.0315105959770271,16QAM,LMMSE,30,0.0314908854166667,0.085546875,0.1,7.30175855298583,22.7314506390093,15,3240000,3.375,0.1987057,1,1,LowMobility,0,2026-08-05 23:26:42
Pedestrian,2,EPA,0,7,0.030553151792482,16QAM,MPA,0,0.423639322916667,0.912916666666667,1,94.4776415760145,0.493419129081953,4,0,0,0.3299615,10,1,LowMobility,0,2026-08-05 23:26:42
Pedestrian,2,EPA,0,7,0.0258864517263021,16QAM,MPA,5,0.343072916666667,0.874817708333333,1,78.0056505130583,2.1574787416368,4,0,0,0.3422773,10,1,LowMobility,0,2026-08-05 23:26:43
Pedestrian,2,EPA,0,7,0.0316216598459342,16QAM,MPA,10,0.348723958333333,0.8778125,1,79.0038674324132,2.04703296825569,4,0,0,0.3360112,10,1,LowMobility,0,2026-08-05 23:26:43
Pedestrian,2,EPA,0,7,0.0316216861010619,16QAM,MPA,15,0.33818359375,0.873385416666667,1,76.6891770024373,2.3053184575994,4,0,0,0.3248918,10,1,LowMobility,0,2026-08-05 23:26:43
Pedestrian,2,EPA,0,7,0.030903361533248,16QAM,MPA,20,0.353424479166667,0.8859375,1,80.0468054158948,1.93311991272827,4,0,0,0.3450401,10,1,LowMobility,0,2026-08-05 23:26:44
Pedestrian,2,EPA,0,7,0.0315900292478385,16QAM,MPA,25,0.35328125,0.883619791666667,1,79.7929402101157,1.96071063499585,4,0,0,0.3283391,10,1,LowMobility,0,2026-08-05 23:26:44
Pedestrian,2,EPA,0,7,0.0316208198433416,16QAM,MPA,30,0.3612890625,0.88828125,1,81.3574904610162,1.79204912101345,4,0,0,0.4175128,10,1,LowMobility,0,2026-08-05 23:26:44
Pedestrian,2,EPA,0,7,0.031445123873533,64QAM,MRC,0,0.367282986111111,0.924635416666667,1,88.2440350297438,1.08629283296052,4,0,0,0.4221151,2.3,1,LowMobility,0,2026-08-05 23:26:45
Pedestrian,2,EPA,0,7,0.0295134894437222,64QAM,MRC,5,0.305342881944444,0.878046875,1,66.2572833791759,3.57532749272132,5,0,0,0.4793406,2.3,1,LowMobility,0,2026-08-05 23:26:45
Pedestrian,2,EPA,0,7,0.0313517383820724,64QAM,MRC,10,0.187061631944444,0.684635416666667,1,38.3417182575801,8.32656856830132,8,0,0,0.4156356,2.4,1,LowMobility,0,2026-08-05 23:26:46
Pedestrian,2,EPA,0,7,0.0314583081663342,64QAM,MRC,15,0.0988715277777778,0.404609375,1,24.3406876209927,12.2733431434957,10,0,0,0.4149265,2.1,1,LowMobility,0,2026-08-05 23:26:46
Pedestrian,2,EPA,0,7,0.0314833514745832,64QAM,MRC,20,0.0269921875,0.146458333333333,0.9,10.2531297204448,19.782870959774,13,540000,0.5625,0.4617652,2.5,1,LowMobility,0,2026-08-05 23:26:47
Pedestrian,2,EPA,0,7,0.0312566131610361,64QAM,MRC,25,0.0033203125,0.0195052083333333,0.6,2.46117515780699,32.1771495433996,15,2160000,2.25,0.4858848,2.2,1,LowMobility,0,2026-08-05 23:26:47
Pedestrian,2,EPA,0,7,0.0313526354789375,64QAM,MRC,30,0.0105164930555556,0.0525,0.2,2.52077937227669,31.9693032736651,15,4320000,4.5,0.4052394,2.1,1,LowMobility,0,2026-08-05 23:26:48
Pedestrian,2,EPA,0,7,0.0301306705729024,64QAM,LMMSE,0,0.403932291666667,0.978255208333333,1,87.8397628933495,1.12617690374691,4,0,0,0.1965824,1,1,LowMobility,0,2026-08-05 23:26:48
Pedestrian,2,EPA,0,7,0.0315620014616588,64QAM,LMMSE,5,0.394379340277778,0.975,1,87.0750097949956,1.20212936032595,4,0,0,0.2056704,1,1,LowMobility,0,2026-08-05 23:26:48
Pedestrian,2,EPA,0,7,0.0303551635845125,64QAM,LMMSE,10,0.379982638888889,0.963359375,1,74.8838924808496,2.51223177925124,5,0,0,0.1896705,1,1,LowMobility,0,2026-08-05 23:26:48
Pedestrian,2,EPA,0,7,0.0316248448026257,64QAM,LMMSE,15,0.3494140625,0.940911458333333,1,60.4058996715611,4.37841286013405,6,0,0,0.2161146,1,1,LowMobility,0,2026-08-05 23:26:48
Pedestrian,2,EPA,0,7,0.0296068522526275,64QAM,LMMSE,20,0.269205729166667,0.868828125,1,48.2146610846543,6.33641763356554,7,0,0,0.1846141,1,1,LowMobility,0,2026-08-05 23:26:49
Pedestrian,2,EPA,0,7,0.0298393352636432,64QAM,LMMSE,25,0.0758376736111111,0.318619791666667,0.8,14.6839439749638,16.6631456233916,12,1080000,1.125,0.1851591,1,1,LowMobility,0,2026-08-05 23:26:49
Pedestrian,2,EPA,0,7,0.0298062682840758,64QAM,LMMSE,30,0.0978255208333333,0.361458333333333,0.7,20.5524188649828,13.7427411517737,10,1620000,1.6875,0.1828127,1,1,LowMobility,0,2026-08-05 23:26:49
Pedestrian,2,EPA,0,7,0.0312050275396565,64QAM,MPA,0,0.426458333333333,0.979348958333333,1,91.2198895080158,0.798209162859318,4,0,0,0.5728903,10,1,LowMobility,0,2026-08-05 23:26:49
Pedestrian,2,EPA,0,7,0.0315619354058422,64QAM,MPA,5,0.398628472222222,0.977135416666667,1,87.5544013389185,1.15444034303052,4,0,0,0.6010522,10,1,LowMobility,0,2026-08-05 23:26:50
Pedestrian,2,EPA,0,7,0.0291080863145786,64QAM,MPA,10,0.374539930555556,0.973098958333333,1,84.111080174604,1.50293579350133,4,0,0,0.6114142,10,1,LowMobility,0,2026-08-05 23:26:51
Pedestrian,2,EPA,0,7,0.0316073316055962,64QAM,MPA,15,0.400208333333333,0.976927083333333,1,86.9393334903709,1.21567387194518,4,0,0,0.6353888,10,1,LowMobility,0,2026-08-05 23:26:51
Pedestrian,2,EPA,0,7,0.030802209553348,64QAM,MPA,20,0.433897569444444,0.97984375,1,92.0551284340379,0.719040234766579,4,0,0,0.662348,10,1,LowMobility,0,2026-08-05 23:26:52
Pedestrian,2,EPA,0,7,0.0316266713277272,64QAM,MPA,25,0.438888888888889,0.979401041666667,1,93.1900107485996,0.612612763492938,4,0,0,0.6513924,10,1,LowMobility,0,2026-08-05 23:26:53
Pedestrian,2,EPA,0,7,0.026367475495942,64QAM,MPA,30,0.460399305555556,0.982447916666667,1,96.4550495533453,0.313500630334573,4,0,0,0.6944457,10,1,LowMobility,0,2026-08-05 23:26:53
Pedestrian,4,EPA,0,7,0.0597614608097222,QPSK,MRC,0,0.223411458333333,0.384296875,1,91.1102842192258,0.80865197150028,4,0,0,0.4329397,2,2,LowMobility,0,2026-08-05 23:26:54
Pedestrian,4,EPA,0,7,0.0627775065734434,QPSK,MRC,5,0.0818098958333333,0.146953125,1,46.9463841732884,6.56795703241349,7,0,0,0.4211379,2,2,LowMobility,0,2026-08-05 23:26:54
Pedestrian,4,EPA,0,7,0.0632461659709869,QPSK,MRC,10,0.0248697916666667,0.048515625,1,25.1144960893891,12.001510626651,10,0,0,0.4127461,2,2,LowMobility,0,2026-08-05 23:26:55
Pedestrian,4,EPA,0,7,0.0602882331326274,QPSK,MRC,15,0.000208333333333333,0.000416666666666667,0.3,1.47494590822937,36.6244781318623,15,1260000,1.3125,0.4138682,2,2,LowMobility,0,2026-08-05 23:26:55
Pedestrian,4,EPA,0,7,0.0630908189986378,QPSK,MRC,20,1.30208333333333e-05,2.60416666666667e-05,0.1,0.228217732293819,52.8330122870355,15,1620000,1.6875,0.3902469,2,2,LowMobility,0,2026-08-05 23:26:55
Pedestrian,4,EPA,0,7,0.0632028943322889,QPSK,MRC,25,0,0,0,0,160,15,1800000,1.875,0.395073,2,2,LowMobility,0,2026-08-05 23:26:56
Pedestrian,4,EPA,0,7,0.0602297163992091,QPSK,MRC,30,0,0,0,0,160,15,1800000,1.875,0.4014003,2,2,LowMobility,0,2026-08-05 23:26:56
Pedestrian,4,EPA,0,7,0.0631491725856249,QPSK,LMMSE,0,0.199427083333333,0.3475,1,85.47882430774,1.36282919674157,4,0,0,0.1898837,1,2,LowMobility,0,2026-08-05 23:26:56
Pedestrian,4,EPA,0,7,0.0632277429868838,QPSK,LMMSE,5,0.060078125,0.109270833333333,0.9,36.0602427384766,8.85942708326173,8,180000,0.1875,0.1937964,1,2,LowMobility,0,2026-08-05 23:26:57
Pedestrian,4,EPA,0,7,0.0632235058934605,QPSK,LMMSE,10,0.0639973958333333,0.115963541666667,0.8,33.3931469351476,9.52685303121001,8,360000,0.375,0.2045101,1,2,LowMobility,0,2026-08-05 23:26:57
Pedestrian,4,EPA,0,7,0.063156850902373,QPSK,LMMSE,15,0.004140625,0.00809895833333333,0.4,4.82321259628857,26.3332718987793,15,1080000,1.125,0.225008,1,2,LowMobility,0,2026-08-05 23:26:57
Pedestrian,4,EPA,0,7,0.0528178719528223,QPSK,LMMSE,20,0.002109375,0.00416666666666667,0.1,2.90473750965556,30.7378621416092,15,1620000,1.6875,0.2284426,1,2,LowMobility,0,2026-08-05 23:26:57
Pedestrian,4,EPA,0,7,0.0632465432418708,QPSK,LMMSE,25,0,0,0,0,160,15,1800000,1.875,0.2051934,1,2,LowMobility,0,2026-08-05 23:26:57
Pedestrian,4,EPA,0,7,0.0558931701196331,QPSK,LMMSE,30,2.60416666666667e-05,5.20833333333333e-05,0.1,0.322748612183951,49.8227123303957,15,1620000,1.6875,0.2013193,1,2,LowMobility,0,2026-08-05 23:26:58
Pedestrian,4,EPA,0,7,0.0611619369344189,QPSK,MPA,0,0.261575520833333,0.449947916666667,1,101.339527315799,-0.11557748505733,3,0,0,0.2371971,10,2,LowMobility,0,2026-08-05 23:26:58
Pedestrian,4,EPA,0,7,0.0622378299544135,QPSK,MPA,5,0.209153645833333,0.362109375,1,88.8906292505963,1.02288038897807,4,0,0,0.2388747,10,2,LowMobility,0,2026-08-05 23:26:58
Pedestrian,4,EPA,0,7,0.0577058383747338,QPSK,MPA,10,0.128697916666667,0.2384375,1,70.4661613368395,3.04038772334989,5,0,0,0.2536075,10,2,LowMobility,0,2026-08-05 23:26:58
Pedestrian,4,EPA,0,7,0.0629650226814977,QPSK,MPA,15,0.0839713541666667,0.160885416666667,1,57.5143469565894,4.8044761403371,6,0,0,0.2795498,10,2,LowMobility,0,2026-08-05 23:26:59
Pedestrian,4,EPA,0,7,0.0628946794083092,QPSK,MPA,20,0.0711197916666667,0.1371875,1,53.1899884406941,5.48340208121514,6,0,0,0.253899,10,2,LowMobility,0,2026-08-05 23:26:59
Pedestrian,4,EPA,0,7,0.06207486042526,QPSK,MPA,25,0.0717057291666667,0.13828125,1,53.0008093948563,5.51434996155566,6,0,0,0.26476,10,2,LowMobility,0,2026-08-05 23:26:59
Pedestrian,4,EPA,0,7,0.0585272016334704,QPSK,MPA,30,0.0602213541666667,0.116979166666667,1,49.0412247136324,6.18877385309994,7,0,0,0.2451174,10,2,LowMobility,0,2026-08-05 23:26:59
Pedestrian,4,EPA,0,7,0.0628117902913343,16QAM,MRC,0,0.34447265625,0.775,1,102.799988818394,-0.239861348416608,3,0,0,0.4197899,2,2,LowMobility,0,2026-08-05 23:27:00
Pedestrian,4,EPA,0,7,0.0600668018093784,16QAM,MRC,5,0.177018229166667,0.522161458333333,1,55.7741696566346,5.07133773194516,6,0,0,0.4189111,2,2,LowMobility,0,2026-08-05 23:27:00
Pedestrian,4,EPA,0,7,0.062449889527695,16QAM,MRC,10,0.125358072916667,0.364635416666667,1,41.6262778279046,7.61264842942908,7,0,0,0.4086291,2,2,LowMobility,0,2026-08-05 23:27:01
Pedestrian,4,EPA,0,7,0.0575983736209765,16QAM,MRC,15,0.01689453125,0.0647916666666667,1,12.7598795907269,17.8830684767636,12,0,0,0.4231339,2,2,LowMobility,0,2026-08-05 23:27:01
Pedestrian,4,EPA,0,7,0.0628042724076213,16QAM,MRC,20,0.0123372395833333,0.0476041666666667,0.6,9.40308360409045,20.5345940500644,13,1440000,1.5,0.3965346,2,2,LowMobility,0,2026-08-05 23:27:02
Pedestrian,4,EPA,0,7,0.0534269580107325,16QAM,MRC,25,0.000208333333333333,0.000833333333333333,0.3,0.968627934552741,40.2768602071901,15,2520000,2.625,0.3800202,2,2,LowMobility,0,2026-08-05 23:27:02
Pedestrian,4,EPA,0,7,0.0632532928094025,16QAM,MRC,30,0.00108723958333333,0.00427083333333333,0.2,1.48146373370429,36.5861795120268,15,2880000,3,0.3903883,2,2,LowMobility,0,2026-08-05 23:27:02
Pedestrian,4,EPA,0,7,0.0609220749564515,16QAM,LMMSE,0,0.366080729166667,0.887578125,1,82.4660872397574,1.67449221750293,4,0,0,0.1845701,1,2,LowMobility,0,2026-08-05 23:27:02
Pedestrian,4,EPA,0,7,0.0561328319718779,16QAM,LMMSE,5,0.313118489583333,0.8440625,1,72.5344167892361,2.78911753065192,5,0,0,0.187357,1,2,LowMobility,0,2026-08-05 23:27:03
Pedestrian,4,EPA,0,7,0.0628336102854227,16QAM,LMMSE,10,0.28439453125,0.772161458333333,1,68.9482563281057,3.22953424941668,5,0,0,0.1896132,1,2,LowMobility,0,2026-08-05 23:27:03
Pedestrian,4,EPA,0,7,0.0617288113323815,16QAM,LMMSE,15,0.232805989583333,0.650755208333333,1,57.8349609114086,4.75619107212138,6,0,0,0.20875,1,2,LowMobility,0,2026-08-05 23:27:03
Pedestrian,4,EPA,0,7,0.0619833543936032,16QAM,LMMSE,20,0.00702473958333333,0.0269010416666667,0.5,5.68103924115348,24.9114442174206,15,1800000,1.875,0.1920507,1,2,LowMobility,0,2026-08-05 23:27:03
Pedestrian,4,EPA,0,7,0.0622653745575837,16QAM,LMMSE,25,0.0124544270833333,0.0442447916666667,0.2,5.49483874081718,25.2009009692717,15,2880000,3,0.2020927,1,2,LowMobility,0,2026-08-05 23:27:03
Pedestrian,4,EPA,0,7,0.0553173778909615,16QAM,LMMSE,30,0.000123697916666667,0.000494791666666667,0.1,0.442078090917714,47.0900201578569,15,3240000,3.375,0.2098846,1,2,LowMobility,0,2026-08-05 23:27:04
Pedestrian,4,EPA,0,7,0.060172154543038,16QAM,MPA,0,0.3852734375,0.898489583333333,1,86.6315584179628,1.24647745985919,4,0,0,0.323474,10,2,LowMobility,0,2026-08-05 23:27:04
Pedestrian,4,EPA,0,7,0.0524123528421442,16QAM,MPA,5,0.323411458333333,0.860364583333333,1,73.6039808018684,2.66197393239872,5,0,0,0.350637,10,2,LowMobility,0,2026-08-05 23:27:04
Pedestrian,4,EPA,0,7,0.0630452230327391,16QAM,MPA,10,0.319427083333333,0.858359375,1,72.9503271280657,2.73945512555582,5,0,0,0.3817021,10,2,LowMobility,0,2026-08-05 23:27:05
Pedestrian,4,EPA,0,7,0.0595880842626878,16QAM,MPA,15,0.331614583333333,0.86828125,1,75.5195005320327,2.43881782041252,5,0,0,0.3785784,10,2,LowMobility,0,2026-08-05 23:27:05
Pedestrian,4,EPA,0,7,0.0625946452092033,16QAM,MPA,20,0.336126302083333,0.872291666666667,1,76.391959183863,2.33904703420755,4,0,0,0.358493,10,2,LowMobility,0,2026-08-05 23:27:05
Pedestrian,4,EPA,0,7,0.0623707426319342,16QAM,MPA,25,0.346946614583333,0.88,1,78.5216546288947,2.10021114816827,4,0,0,0.3329155,10,2,LowMobility,0,2026-08-05 23:27:06
Pedestrian,4,EPA,0,7,0.0615921205160007,16QAM,MPA,30,0.34314453125,0.876119791666667,1,77.8904001038255,2.17032130581653,4,0,0,0.3304306,10,2,LowMobility,0,2026-08-05 23:27:06
Pedestrian,4,EPA,0,7,0.0625837805389955,64QAM,MRC,0,0.3749609375,0.924140625,1,94.9397682559878,0.451036654221422,4,0,0,0.4022546,2.4,2,LowMobility,0,2026-08-05 23:27:07
Pedestrian,4,EPA,0,7,0.0610741232657338,64QAM,MRC,5,0.286111111111111,0.845885416666667,1,62.7771347669297,4.04397019938673,5,0,0,0.4002284,2.4,2,LowMobility,0,2026-08-05 23:27:07
Pedestrian,4,EPA,0,7,0.0632533908979952,64QAM,MRC,10,0.155230034722222,0.659765625,1,32.202047210461,9.84233035245333,8,0,0,0.3721086,2.4,2,LowMobility,0,2026-08-05 23:27:07
Pedestrian,4,EPA,0,7,0.0626135932282775,64QAM,MRC,15,0.113402777777778,0.496302083333333,1,26.058211704943,11.6811078379515,9,0,0,0.3941475,2.4,2,LowMobility,0,2026-08-05 23:27:08
Pedestrian,4,EPA,0,7,0.0626769290119303,64QAM,MRC,20,0.0280642361111111,0.147994791666667,1,9.90555398047329,20.0824246197023,13,0,0,0.3871344,2.4,2,LowMobility,0,2026-08-05 23:27:08
Pedestrian,4,EPA,0,7,0.0515431896866395,64QAM,MRC,25,0.0185503472222222,0.0932552083333333,0.5,6.00839825245035,24.4248257773701,15,2700000,2.8125,0.3710103,2.3,2,LowMobility,0,2026-08-05 23:27:08
Pedestrian,4,EPA,0,7,0.0545757550745171,64QAM,MRC,30,9.54861111111111e-05,0.000572916666666667,0.2,0.279120101255011,51.0841777202613,15,4320000,4.5,0.3607845,2.2,2,LowMobility,0,2026-08-05 23:27:09
Pedestrian,4,EPA,0,7,0.056497348246891,64QAM,LMMSE,0,0.419518229166667,0.978255208333333,1,90.4768778971487,0.86924788212823,4,0,0,0.1875097,1,2,LowMobility,0,2026-08-05 23:27:09
Pedestrian,4,EPA,0,7,0.0600758735418324,64QAM,LMMSE,5,0.394144965277778,0.9759375,1,86.7021894783374,1.23939870414272,4,0,0,0.1918744,1,2,LowMobility,0,2026-08-05 23:27:09
Pedestrian,4,EPA,0,7,0.0632527374527114,64QAM,LMMSE,10,0.3741796875,0.96359375,1,75.1512566492742,2.48127505835251,5,0,0,0.2147763,1,2,LowMobility,0,2026-08-05 23:27:09
Pedestrian,4,EPA,0,7,0.060748144070921,64QAM,LMMSE,15,0.356731770833333,0.953385416666667,1,69.0078687688064,3.22202770176835,5,0,0,0.2046812,1,2,LowMobility,0,2026-08-05 23:27:10
Pedestrian,4,EPA,0,7,0.0631666295685228,64QAM,LMMSE,20,0.235859375,0.820963541666667,1,41.1998953979801,7.70207773183133,7,0,0,0.22399,1,2,LowMobility,0,2026-08-05 23:27:10
Pedestrian,4,EPA,0,7,0.0544942482744595,64QAM,LMMSE,25,0.126423611111111,0.435416666666667,0.9,26.7136202251245,11.4653450495651,9,540000,0.5625,0.235692,1,2,LowMobility,0,2026-08-05 23:27:10
Pedestrian,4,EPA,0,7,0.0631937265938937,64QAM,LMMSE,30,0.0546397569444444,0.166119791666667,0.4,10.4309211291899,19.6335467678827,13,3240000,3.375,0.2402304,1,2,LowMobility,0,2026-08-05 23:27:10
Pedestrian,4,EPA,0,7,0.0626944255707275,64QAM,MPA,0,0.412842881944444,0.977916666666667,1,89.3263236266125,0.980410795099333,4,0,0,0.7081738,10,2,LowMobility,0,2026-08-05 23:27:11
Pedestrian,4,EPA,0,7,0.0613662901537926,64QAM,MPA,5,0.391475694444444,0.975104166666667,1,86.3065906011892,1.2791207826967,4,0,0,0.712932,10,2,LowMobility,0,2026-08-05 23:27:12
Pedestrian,4,EPA,0,7,0.0590949117418018,64QAM,MPA,10,0.377074652777778,0.971354166666667,1,84.6694753488536,1.44546262618112,4,0,0,0.6246115,10,2,LowMobility,0,2026-08-05 23:27:12
Pedestrian,4,EPA,0,7,0.0631764900326905,64QAM,MPA,15,0.397078993055556,0.976484375,1,86.4356396950094,1.26614299037089,4,0,0,0.6222583,10,2,LowMobility,0,2026-08-05 23:27:13
Pedestrian,4,EPA,0,7,0.0628212848006051,64QAM,MPA,20,0.430277777777778,0.978958333333333,1,91.6332726593131,0.758936048793632,4,0,0,0.6298144,10,2,LowMobility,0,2026-08-05 23:27:14
Pedestrian,4,EPA,0,7,0.0632358494111235,64QAM,MPA,25,0.454453125,0.981588541666667,1,95.6980225873922,0.38194071954285,4,0,0,0.6360234,10,2,LowMobility,0,2026-08-05 23:27:14
